20150918,4984,670,4759,4865,5480
20150921,4923,671,4887,4750,5480
20150922,5015,672,4867,4810,5590
20150923,4974,673,4818,4585,5480
20150924,5344,674,4705,4595,5510
20150925,5426,675,4754,4510,5530
20150930,5159,676,4612,4490,5530
20151001,5262,677,4642,4665,5520
20151002,5169,678,4524,4715,5480
20151005,5262,679,4554,4705,5400
20151006,5272,680,4720,4645,5560
20151007,5334,681,4945,4650,5540
20151008,5303,682,4994,4600,5500
20151012,5272,683,4994,4580,5550
20151013,5221,684,5210,4660,5560
20151014,5539,685,4994,4690,5400
20151015,6053,686,5082,4900,5450
20151016,6310,687,5210,4800,5380
20151019,6372,688,5141,4950,5430
20151020,6392,689,5151,5070,5460
20151021,6269,690,5131,5050,5170
20151022,5961,691,5043,4875,5110
20151023,5704,692,5053,4980,4980
20151026,5519,693,4994,4785,4975
20151027,5221,694,5063,4750,4980
20151028,5087,695,5024,4615,5010
20151029,5005,696,5229,4640,4960
20151030,4768,697,5249,4510,4995
20151102,4851,698,5122,4580,4895
20151103,5097,699,4975,4450,4970
20151104,5015,700,5024,4550,4930
20151105,4974,701,4994,4535,4945
20151106,5128,702,4945,4510,4965
20151109,4635,703,4632,4335,4805
20151110,4953,704,4559,4220,4700
20151111,4892,705,4715,4335,4710
20151112,4810,706,4735,4390,4705
20151113,4707,707,4896,4445,4620
20151116,4604,708,4725,4240,4500
20151117,4584,709,4823,4340,4610
20151118,4542,710,4857,4460,4660
20151119,4522,711,4857,4455,4710
20151120,4532,712,5063,4470,4765
20151123,4594,713,5396,4430,4800
20151124,4645,714,5474,4380,4860
20151125,4635,715,5445,4490,4910
20151126,4686,716,5572,4495,4905
20151127,4727,717,5582,4530,4835
20151130,4727,718,5464,4465,4840
20151201,4522,719,5611,4475,4850
20151202,4584,720,5807,4680,4805
20151203,4470,721,5846,4680,4895
20151204,4450,722,5954,4620,4910
20151207,4316,723,5846,4575,4885
20151208,4100,724,5621,4530,4800
20151209,3885,725,5719,4715,4770
20151210,3443,726,5670,4560,4680
20151211,3669,727,5690,4450,4985
20151214,3720,728,5611,4315,4830
20151215,3566,729,5925,4450,4875
20151216,3453,730,5944,4460,4860
20151217,3525,731,5974,4535,4965
20151218,3535,732,6023,4600,4965
20151221,3525,733,6160,4685,4985
20151222,3669,734,6209,4610,5000
20151223,3731,735,6121,4600,5060
20151224,3731,736,6003,4600,5100
20151228,3546,737,6062,4635,5150
20151229,3546,738,6101,4660,5060
20151230,3587,739,6111,4760,5070
20160104,3833,740,5846,4715,5110
20160105,3720,741,5876,4715,5020
20160106,3987,742,5837,4785,4890
20160107,3885,743,5729,4725,4835
20160108,3936,744,6062,4730,4885
20160111,3802,745,6023,4700,4820
20160112,3792,746,6042,4850,4820
20160113,3731,747,6121,4860,4865
20160114,3576,748,6042,4825,4760
20160115,3535,749,5778,4800,4755
20160118,3371,750,5837,4815,4685
20160119,3381,751,5641,4800,4670
20160120,3186,752,5327,4650,4545
20160121,3165,753,5318,4600,4220
20160122,3206,754,5386,4655,4290
20160125,3248,755,5474,4700,4385
20160126,3319,756,5533,4700,4365
20160127,3309,757,5729,4725,4395
20160128,3206,758,5768,4820,4515
20160129,3176,759,5954,5120,4565
20160201,3196,760,6130,5460,4545
20160202,3217,761,5807,5280,4555
20160203,3114,762,5739,5600,4500
20160204,3186,763,6023,5540,4530
20160205,3176,764,6023,5300,4500
20160211,3042,765,6591,5490,4365
20160212,2795,766,5553,5000,4255
20160215,2836,767,5641,5130,4365
20160216,2857,768,5748,5100,4430
20160217,2806,769,5866,5430,4440
20160218,2785,770,5680,5500,4480
20160219,2785,771,5690,5520,4470
20160222,2816,772,5778,5420,4515
20160223,2991,773,5905,5300,4515
20160224,2960,774,5788,5390,4520
20160225,2908,775,5974,5340,4605
20160226,2949,776,5934,5420,4585
20160229,3299,777,6140,5820,4610
20160302,3391,778,6179,5710,4720
20160303,3350,779,6081,5680,4700
20160304,3546,780,6287,5990,4805
20160307,3535,781,6346,5590,4835
20160308,3422,782,6130,5400,4785
20160309,3463,783,6130,5330,4740
20160310,3515,784,6179,5390,4770
20160311,3525,785,6297,5430,4750
20160314,3515,786,6777,5390,4725
20160315,3525,787,6640,5360,4750
20160316,3432,788,6698,5190,4795
20160317,3432,789,6640,5370,4775
20160318,3525,790,6992,5440,4765
20160321,3535,791,6884,5350,4750
20160322,3504,792,6943,5490,4760
20160323,3638,793,6669,5320,4740
20160324,3546,794,6610,5260,4740
20160325,3494,795,6737,5290,4710
20160328,3484,796,6620,5310,4770
20160329,3515,797,6943,5380,4800
20160330,3484,798,7002,5420,4835
20160331,4059,799,6875,5380,4920
20160401,3854,800,6777,5310,4980
20160404,4090,801,7021,5500,5120
20160405,4265,802,6875,5500,5250
20160406,4183,803,7110,5460,5280
20160407,3998,804,6875,5360,5400
20160408,4100,805,6600,5300,5480
20160411,4029,806,6473,5400,5670
20160412,4100,807,6551,5340,5680
20160414,4131,808,6522,5350,5890
20160415,4049,809,6463,5300,5900
20160418,3987,810,6532,5190,5720
20160419,3987,811,6600,5230,5740
20160420,3916,812,6561,5170,5840
20160421,3916,813,6659,5150,5880
20160422,3895,814,6659,5190,5790
20160425,3957,815,6659,5320,5820
20160426,4111,816,6561,5360,5840
20160427,4039,817,6542,5440,5660
20160428,4244,818,6610,5340,5800
20160429,4203,819,6610,5320,5740
20160502,4059,820,6463,5250,5650
20160503,3987,821,6532,5270,5700
20160504,3967,822,6649,5350,5610
20160509,4049,823,6737,5660,5510
20160510,4121,824,6835,5830,5850
20160511,4152,825,6865,5790,5960
20160512,4121,826,7070,6120,5970
20160513,4080,827,6297,5830,6140
20160516,4070,828,6052,5600,6040
20160517,4080,829,6091,5620,6090
20160518,3987,830,5758,5530,6020
20160519,3854,831,5631,5350,5920
20160520,3813,832,5748,5420,6030
20160523,3864,833,5602,5530,5940
20160524,3782,834,5504,5410,5950
20160525,3617,835,5660,5340,6000
20160526,3628,836,5719,5440,6060
20160527,3700,837,5895,5670,5970
20160530,3731,838,5846,5900,5980
20160531,4409,839,5886,5960,6030
20160601,4995,840,6140,7740,6090
20160602,5056,841,6023,7480,6630
20160603,4995,842,6121,6880,6630
20160607,5056,843,6081,7150,6530
20160608,5262,844,6072,6870,6400
20160609,5313,845,5837,6710,6230
20160610,5437,846,5934,6730,6320
20160613,5344,847,5797,6530,6010
20160614,4933,848,5817,6350,6230
20160615,4727,849,5866,6360,6040
20160616,4614,850,5827,6010,6160
20160617,4584,851,5856,6200,6230
20160620,4666,852,5876,6350,6330
20160621,4553,853,5788,6080,6340
20160622,4470,854,5739,6280,6350
20160623,4378,855,5621,6060,6260
20160624,4049,856,5259,5670,6000
20160627,4142,857,5288,5670,5980
20160628,4337,858,5415,5770,6310
20160629,4306,859,5641,5830,6320
20160630,5591,860,5709,6120,6340
20160701,5580,861,5739,6070,6340
20160704,5714,862,5680,6100,6340
20160705,5529,863,5592,6230,6220
20160706,5385,864,5582,6140,6370
20160707,5416,865,5611,6220,6360
20160708,5252,866,5513,6230,6170
20160711,5077,867,5523,6450,6170
20160712,5169,868,5602,6400,6120
20160713,5067,869,5699,6370,6040
20160714,4984,870,5788,6240,6000
20160715,4902,871,5699,6190,6020
20160718,4779,872,5719,6370,6120
20160719,4717,873,5709,6300,5980
20160720,4768,874,5602,6640,5710
20160721,4974,875,5602,6470,5790
20160722,4995,876,5699,6300,5940
20160725,5067,877,5641,6360,5900
20160726,4933,878,5641,6350,6080
20160727,4738,879,5680,6240,6060
20160728,4748,880,5680,6270,6010
20160729,4892,881,5758,6230,6130
20160801,4974,882,5739,6290,6130
20160802,5097,883,5729,6320,6100
20160803,5550,884,5827,6280,5990
20160804,5580,885,5866,6270,6420
20160805,5395,886,5886,6420,6510
20160808,5036,887,5866,6360,6430
20160809,4943,888,5807,6350,6440
20160810,4943,889,5797,6380,6320
20160811,5149,890,5778,6430,6520
20160812,5210,891,5817,6400,6500
20160816,4820,892,5817,6410,6590
20160817,4676,893,5582,6350,6450
20160818,4789,894,5543,6280,6560
20160819,4768,895,5484,6110,6410
20160822,4758,896,5386,6040,6330
20160823,4717,897,5386,6120,6480
20160824,4645,898,5435,6160,6410
20160825,4655,899,5396,6180,6340
20160826,4604,900,5582,6160,6170
20160829,4368,901,5396,5970,6040
20160830,4553,902,5406,6100,6030
20160831,4491,903,5415,6080,6010
20160901,4645,904,5445,6080,6100
20160902,4625,905,5464,6150,6110
20160905,4625,906,5582,6280,6060
20160906,4666,907,5650,6390,5960
20160907,4563,908,5621,6330,6040
20160908,4357,909,5513,6130,5870
20160909,4306,910,5533,6080,5860
20160912,4244,911,5494,6000,5780
20160913,4337,912,5553,6170,5840
20160919,4337,913,5562,6120,5780
20160920,4368,914,5621,6320,5710
20160921,4368,915,5680,6400,5770
20160922,4388,916,5611,6350,5820
20160923,4327,917,5641,6330,5810
20160926,5210,918,5788,6400,5740
20160927,5190,919,5739,6370,5700
20160928,5190,920,5964,6380,5660
20160929,5128,921,6091,6320,5770
20160930,4974,922,5856,6340,5710
20161004,6464,923,6042,6690,5730
20161005,6639,924,6013,6670,5690
20161006,6608,925,6062,6710,5580
20161007,6135,926,5974,6490,5480
20161010,6341,927,5974,6560,5610
20161011,6495,928,5974,6520,5680
20161012,6557,929,5964,6570,5760
20161013,6403,930,5876,6470,5800
20161014,6731,931,5905,6350,5870
20161017,6629,932,5905,6330,5870
20161018,6433,933,5778,6400,5900
20161019,6474,934,5758,6320,5880
20161020,6331,935,5748,6250,5770
20161021,5755,936,5748,6200,5760
20161024,5519,937,5729,6080,5900
20161025,5550,938,5631,6140,5810
20161026,5745,939,5543,6100,5720
20161027,5796,940,5621,6100,5920
20161028,5858,941,5621,6070,5890
20161031,6053,942,5523,5780,5730
20161101,6176,943,5660,5830,5800
20161102,5550,944,5425,5470,5570
20161103,5478,945,5464,5660,5550
20161104,5221,946,5396,5700,5480
20161107,5354,947,5562,5960,5590
20161108,5426,948,5474,5930,5590
20161109,4851,949,5239,5650,5450
20161110,4984,950,5357,5790,5730
20161111,5138,951,5455,5900,5590
20161114,4964,952,5406,5930,5530
20161115,4810,953,5278,5850,5600
20161116,4851,954,5504,5880,5720
20161117,5056,955,5543,5910,5700
20161118,4912,956,5582,5870,5750
20161121,4655,957,6287,5910,5680
20161122,4512,958,6669,5930,5730
20161123,4440,959,6698,5730,5620
20161124,4316,960,6630,5690,5580
20161125,3515,961,7247,5700,5610
20161128,3299,962,6894,5700,5560
20161129,3412,963,6620,5640,5530
20161130,3484,964,6640,5680,5460
20161201,3402,965,6365,5620,5390
20161202,3289,966,6532,5530,5360
20161205,3217,967,6179,5430,5160
20161206,3289,968,6356,5400,5270
20161207,3186,969,5925,5440,5320
20161208,3124,970,6042,5470,5380
20161209,3206,971,6062,5540,5380
20161212,3289,972,5983,5620,5440
20161213,3289,973,6179,5670,5480
20161214,3299,974,6375,5670,5490
20161215,3432,975,6600,5720,5630
20161216,3761,976,7031,5770,5630
20161219,4111,977,6757,5840,5670
20161220,4625,978,6571,5850,5650
20161221,4378,979,6542,5820,5620
20161222,4183,980,6140,5760,5630
20161223,4417,981,6238,5830,5640
20161226,4495,982,6170,5760,5610
20161227,4406,983,6140,5780,5560
20161228,4417,984,6318,5830,5740
20161229,4283,985,6259,5850,5780
20170102,4127,986,6051,5830,5780
20170103,4305,987,6140,6020,5780
20170104,4361,988,6091,5990,5830
20170105,4372,989,6150,5900,5810
20170106,4350,990,6170,5950,5700
20170109,4395,991,6120,5980,5660
20170110,4272,992,6091,5990,5580
20170111,4060,993,6091,5960,5790
20170112,4071,994,5923,5950,5930
20170113,4038,995,5804,5990,5940
20170116,4071,996,5785,5980,5920
20170117,4216,997,5795,5980,5750
20170118,4216,998,5804,6000,5700
20170119,4149,999,5755,6080,5790
20170120,3937,1000,5726,6140,5710
20170123,3670,1001,5568,6100,5700
20170124,3658,1002,5548,6100,5670
20170125,3569,1003,5656,6110,5680
20170126,3703,1004,5676,6120,5730
20170131,3658,1005,5716,6120,5720
20170201,3848,1006,5745,6170,5800
20170202,3714,1007,5607,6050,5730
20170203,3636,1008,5627,5980,5640
20170206,3614,1009,5804,6090,5630
20170207,3569,1010,5676,6040,5660
20170208,3480,1011,5656,6020,5600
20170209,3547,1012,5706,6000,5580
20170210,3670,1013,5686,5950,5660
20170213,3536,1014,5883,5910,5740
20170214,3491,1015,5785,5980,5720
20170215,3502,1016,5775,6020,5730
20170216,3603,1017,5824,6020,5720
20170217,3569,1018,5775,6080,5870
20170220,3737,1019,5824,6100,6190
20170221,3725,1020,5844,6080,6140
20170222,3725,1021,5834,6070,6190
20170223,3625,1022,5854,6050,6290
20170224,3569,1023,5735,5990,6290
20170227,3558,1024,5844,5940,6130
20170228,3614,1025,5824,5950,6180
20170302,3491,1026,5735,6000,6210
20170303,3402,1027,5607,5840,6140
20170306,3335,1028,5587,5840,6220
20170307,3380,1029,5735,5840,6240
20170308,3335,1030,5735,5860,6340
20170309,3458,1031,5726,5900,6280
20170310,3480,1032,5745,5940,6350
20170313,3558,1033,5755,6030,6360
20170314,3625,1034,5666,5990,6360
20170315,3525,1035,5607,5910,6450
20170316,3603,1036,5686,5970,6510
20170317,3603,1037,5745,5990,6480
20170320,3603,1038,5765,6120,6700
20170321,3558,1039,5785,6290,6670
20170322,3458,1040,5726,6250,6680
20170323,3614,1041,5627,6290,6750
20170324,3580,1042,5656,6170,6730
20170327,3547,1043,5627,6130,6580
20170328,4160,1044,5706,6500,6920
20170329,3993,1045,5617,6320,6930
20170330,4138,1046,5617,6480,7000
20170331,4283,1047,5666,6480,7090
20170403,4506,1048,5735,6530,7260
20170404,4417,1049,6081,6390,7180
20170405,4216,1050,6071,6540,7220
20170406,4238,1051,6160,6810,7250
20170407,4294,1052,6189,6810,7130
20170410,4372,1053,6022,8430,7020
20170411,4160,1054,5923,8670,7020
20170412,4015,1055,5834,8000,7030
20170413,4093,1056,5933,8970,7040
20170414,3904,1057,5716,8900,6810
20170417,3837,1058,5735,9070,7190
20170418,4038,1059,5923,9500,7230
20170419,3960,1060,5903,9440,7090
20170420,3882,1061,5795,9280,7060
20170421,3859,1062,5745,9340,7020
20170424,3748,1063,5637,8550,7040
20170425,3703,1064,5726,8700,7090
20170426,3625,1065,5716,8420,7050
20170427,3658,1066,5676,8440,6900
20170428,3614,1067,5666,8770,6860
20170502,3536,1068,5666,10400,6940
20170504,3547,1069,5726,10350,6930
20170508,3647,1070,6150,13450,6980
20170510,3592,1071,6150,13350,6900
20170511,3670,1072,6199,13750,7070
20170512,3703,1073,6140,12450,7070
20170515,3937,1074,6032,12500,7310
20170516,3893,1075,5992,12200,7430
20170517,3770,1076,5923,10450,7440
20170518,3714,1077,5874,9780,7310
20170519,3681,1078,5962,9780,7300
20170522,3670,1079,5972,9260,7350
20170523,3714,1080,6002,9320,7570
20170524,3603,1081,5972,8970,7500
20170525,3536,1082,5972,8860,7530
20170526,3625,1083,6022,9000,7330
20170529,3614,1084,6071,8930,7330
20170530,3614,1085,6012,8680,7350
20170531,3592,1086,6140,8590,7260
20170601,3603,1087,6101,8770,7610
20170602,3580,1088,6012,8580,7610
20170605,3703,1089,6012,8530,7560
20170607,3636,1090,6012,8830,7540
20170608,3525,1091,6022,8950,7870
20170609,3447,1092,6140,8960,7860
20170612,3302,1093,6022,8740,7810
20170613,3313,1094,6022,8620,7850
20170614,3290,1095,5982,8310,7810
20170615,3235,1096,5933,8290,7830
20170616,3279,1097,5933,8740,7800
20170619,3190,1098,5923,8360,7730
20170620,3101,1099,5795,7950,7720
20170621,3045,1100,5745,7970,7570
20170622,3078,1101,5775,8020,7420
20170623,3056,1102,5735,8170,7630
20170626,3034,1103,5893,8150,7730
20170627,3056,1104,5893,8240,7630
20170628,2989,1105,5834,8240,7480
20170629,2989,1106,5785,8210,7460
20170630,2967,1107,5844,8120,7420
20170703,2933,1108,5824,8050,7360
20170704,2800,1109,5745,7780,7360
20170705,2855,1110,5824,7870,7420
20170706,2878,1111,5824,7900,7510
20170707,2855,1112,5795,8100,7470
20170710,2822,1113,5716,7910,7470
20170711,2755,1114,5676,7830,7560
20170712,2822,1115,5587,7760,7570
20170713,2833,1116,5676,7660,7470
20170714,2833,1117,5548,7540,7450
20170717,2967,1118,5528,7670,6790
20170718,3078,1119,5528,7660,6860
20170719,3067,1120,5577,7860,6840
20170720,3078,1121,5686,7920,7000
20170721,3090,1122,5696,7980,6980
20170724,3101,1123,5676,7830,6910
20170725,3067,1124,5656,7740,6810
20170726,2933,1125,5637,7650,6620
20170727,3190,1126,5647,7640,6650
20170728,3168,1127,5518,7340,6580
20170731,3101,1128,5508,7210,6420
20170801,3078,1129,5568,7540,6580
20170802,3090,1130,5577,7810,6620
20170803,3034,1131,5479,7720,6370
20170804,2922,1132,5449,7910,6400
20170807,2922,1133,5498,8180,6520
20170808,2900,1134,5498,8090,6560
20170809,2867,1135,5429,7940,6460
20170810,2811,1136,5429,7730,6330
20170811,2766,1137,5281,7970,6300
20170814,2844,1138,5183,7880,6340
20170816,2867,1139,5281,7880,6260
20170817,2878,1140,5410,7900,6380
20170818,2844,1141,5360,8150,6360
20170821,2900,1142,5518,8370,6280
20170822,2833,1143,5548,8260,6290
20170823,2811,1144,5479,8320,6620
20170824,2800,1145,5558,8270,6560
20170825,2900,1146,5558,8810,6510
20170828,2855,1147,5568,8760,6540
20170829,2945,1148,5568,8920,6480
20170830,2911,1149,5607,8980,6750
20170831,2911,1150,5627,9250,6620
20170901,2945,1151,5617,9720,6770
20170904,2867,1152,5647,9510,6580
20170905,2844,1153,5597,9490,6440
20170906,2844,1154,5548,9950,6440
20170907,2867,1155,5617,10100,6490
20170908,2855,1156,5607,10500,6330
20170911,3000,1157,5568,10600,6410
20170912,3123,1158,5577,10500,6420
20170913,3067,1159,5548,10000,7140
20170914,3246,1160,5577,9950,7240
20170915,3290,1161,5528,10250,7300
20170918,3268,1162,5706,10800,7350
20170919,3290,1163,5696,11300,7380
20170920,3201,1164,5627,11000,7040
20170921,3090,1165,5587,11450,6920
20170922,3023,1166,5439,11450,6720
20170925,3179,1167,5311,11450,6780
20170926,3078,1168,5301,11150,6670
20170927,3056,1169,5390,11150,6670
20170928,3056,1170,5420,10850,6750
20170929,3023,1171,5489,10950,6680
20171010,2945,1172,5331,10300,6660
20171011,2989,1173,5439,11300,6800
20171012,2933,1174,5400,11500,6880
20171013,2911,1175,5390,11150,6800
20171016,2911,1176,5429,10700,6730
20171017,2945,1177,5429,10550,6800
20171018,2800,1178,5410,10150,6600
20171019,2788,1179,5390,10200,6740
20171020,2800,1180,5390,10550,6670
20171023,2788,1181,5410,10300,6730
20171024,2811,1182,5370,10550,7030
20171025,2844,1183,5360,10600,6970
20171026,2811,1184,5380,10600,7020
20171027,2844,1185,5350,10500,7160
20171030,2822,1186,5360,10150,7140
20171031,2822,1187,5380,10300,7030
20171101,2844,1188,5360,10300,7400
20171102,2833,1189,5341,10500,7290
20171103,2833,1190,5420,10400,7310
20171106,2900,1191,5390,10500,7330
20171107,2855,1192,5429,10450,7410
20171108,2889,1193,5548,10800,7470
20171109,2833,1194,5587,11150,7540
20171110,2855,1195,5637,11900,7570
20171113,2967,1196,5656,12500,7580
20171114,2945,1197,5568,12200,7380
20171115,2822,1198,5617,11500,7700
20171116,2844,1199,5617,11800,7700
20171117,2788,1200,5656,11250,7460
20171120,2800,1201,5804,11850,7500
20171121,2766,1202,5755,11750,7490
20171122,2688,1203,5726,12050,7910
20171123,2710,1204,5775,12500,7920
20171124,2755,1205,5775,12850,8360
20171127,2733,1206,5953,12850,8370
20171128,2733,1207,5874,13100,8080
20171129,2710,1208,5913,13250,8130
20171130,2677,1209,5923,12850,8050
20171201,2677,1210,5933,12950,8270
20171204,2688,1211,5883,13000,8280
20171205,2710,1212,5874,12450,8250
20171206,2666,1213,5755,12500,8050
20171207,2521,1214,5627,12200,8100
20171208,2476,1215,5548,12000,7760
20171211,2476,1216,5726,12300,8090
20171212,2476,1217,5696,12300,8020
20171213,2465,1218,5696,12400,8080
20171214,2476,1219,5775,12750,8000
20171215,2655,1220,5726,12500,8100
20171218,2554,1221,5696,12000,7910
20171219,2521,1222,5647,12000,7940
20171220,2465,1223,6120,11950,7980
20171221,2331,1224,6002,11650,7880
20171222,2242,1225,6150,12150,8050
20171226,2137,1226,6150,11950,8050
20171227,2253,1227,6150,12300,8350
20171228,2231,1228,6160,13100,8350
20180102,2320,1229,6270,13900,8460
20180103,2398,1230,6260,15050,8500
20180104,2409,1231,6530,14750,8220
20180105,2398,1232,6640,16600,8300
20180108,2320,1233,6690,17150,8100
20180109,2398,1234,6580,16750,8110
20180110,2454,1235,6800,17650,8220
20180111,2476,1236,6930,17450,8180
20180112,2487,1237,6830,18700,8210
20180115,2621,1238,6830,16650,8840
20180116,2621,1239,6700,16750,9110
20180117,2766,1240,7190,17100,9090
20180118,2722,1241,7340,16550,9200
20180119,2688,1242,7530,16450,9210
20180122,2621,1243,7550,15950,9240
20180123,2643,1244,7750,17200,9240
20180124,2699,1245,7710,16850,9140
20180125,2666,1246,7580,17700,9300
20180126,2666,1247,7690,17950,9280
20180129,2666,1248,7650,17800,9110
20180130,2666,1249,7680,17500,8920
20180131,2666,1250,7790,18000,9080
20180201,2666,1251,7870,17700,9290
20180202,2666,1252,7910,17200,9240
20180205,2666,1253,7650,16650,8830
