,adj_prc,cls_prc,code,date,high_prc,low_prc,shtsale_trd_qty,strt_prc,trd_qty
1327,7140,7140,022100,20180528,7250,7120,10.3,7150,782.4
1328,7090,7090,022100,20180529,7220,7050,32.51,7190,585.77
1329,6970,6970,022100,20180530,7110,6910,100.95,7020,694.27
1330,7050,7050,022100,20180531,7050,6960,8.02,7030,330.74
1331,6970,6970,022100,20180601,7080,6910,6.56,7010,449.26
1332,7090,7090,022100,20180604,7190,6970,38.65,6970,574.98
1333,7110,7110,022100,20180605,7190,7040,4.9,7180,360.78
1334,7270,7270,022100,20180607,7380,7140,4.76,7160,1147.79
1335,7170,7170,022100,20180608,7320,7150,3.0,7320,469.62
1336,7230,7230,022100,20180611,7230,7080,39.12,7190,366.27
1337,7190,7190,022100,20180612,7270,7130,7.45,7230,334.79
1338,7080,7080,022100,20180614,7260,7030,45.3,7190,662.93
1339,7020,7020,022100,20180615,7140,7010,2.33,7090,393.64
1340,6810,6810,022100,20180618,7020,6710,39.77,6980,737.71
1341,6600,6600,022100,20180619,6910,6600,51.54,6810,598.48
1342,6750,6750,022100,20180620,6750,6510,32.02,6510,360.93
1343,6530,6530,022100,20180621,6770,6530,19.78,6760,390.31
1344,6580,6580,022100,20180622,6610,6400,20.44,6510,326.66
1345,6820,6820,022100,20180625,6830,6590,22.39,6590,446.21
1346,6740,6740,022100,20180626,6800,6640,8.83,6710,323.12
1347,6700,6700,022100,20180627,6870,6700,10.24,6750,284.37
1348,6820,6820,022100,20180628,6960,6720,6.53,6730,515.28
1349,6810,6810,022100,20180629,6980,6680,40.35,6980,375.97
1350,6600,6600,022100,20180702,6860,6600,32.49,6860,422.64
1351,6790,6790,022100,20180703,6810,6610,6.55,6610,472.32
1352,7060,7060,022100,20180704,7140,6820,15.71,6830,1172.48
1353,6990,6990,022100,20180705,7120,6900,16.65,7120,528.23
1354,7000,7000,022100,20180706,7020,6810,8.3,7010,382.15
1355,7030,7030,022100,20180709,7090,6900,8.12,6930,464.06
1356,7100,7100,022100,20180710,7170,7050,1.57,7090,450.8
1357,7050,7050,022100,20180711,7180,7020,6.9,7100,563.13
1358,7080,7080,022100,20180712,7130,6970,4.91,7050,389.42
1359,7210,7210,022100,20180713,7310,7110,8.41,7140,849.42
1360,7240,7240,022100,20180716,7320,7200,8.47,7230,460.68
1361,7210,7210,022100,20180717,7270,7130,12.44,7240,405.61
1362,7310,7310,022100,20180718,7440,7230,27.25,7230,1077.39
1363,7230,7230,022100,20180719,7400,7210,33.58,7390,716.42
1364,7240,7240,022100,20180720,7330,7160,14.38,7190,356.47
1365,7150,7150,022100,20180723,7290,7090,22.3,7270,556.12
1366,7300,7300,022100,20180724,7340,7160,32.14,7210,687.65
1367,6110,6110,022100,20180725,6980,6040,431.31,6900,5241.97
1368,6200,6200,022100,20180726,6290,5830,1.82,6130,1809.23
1369,6450,6450,022100,20180727,6450,6220,85.42,6220,1265.45
1370,6620,6620,022100,20180730,6660,6410,97.12,6450,977.15
1371,6860,6860,022100,20180731,6870,6640,11.7,6670,1164.16
1372,6890,6890,022100,20180801,6920,6760,18.54,6910,597.31
1373,6830,6830,022100,20180802,6890,6730,12.26,6890,419.59
1374,6870,6870,022100,20180803,6920,6820,52.54,6860,302.96
1375,6800,6800,022100,20180806,6950,6800,11.85,6950,268.47
1376,6880,6880,022100,20180807,6880,6790,6.69,6820,283.42
1377,6680,6680,022100,20180808,6860,6620,27.19,6850,540.16
1378,6740,6740,022100,20180809,6740,6650,19.41,6680,229.02
1379,6720,6720,022100,20180810,6740,6630,25.71,6630,292.26
1380,6480,6480,022100,20180813,6670,6450,21.09,6650,396.44
1381,6560,6560,022100,20180814,6580,6480,5.74,6530,210.32
1382,6580,6580,022100,20180816,6610,6400,14.4,6510,284.53
1383,6670,6670,022100,20180817,6730,6580,17.3,6640,210.28
1384,6590,6590,022100,20180820,6720,6570,33.72,6720,220.4
1385,6720,6720,022100,20180821,6730,6550,14.8,6590,298.13
1386,6580,6580,022100,20180822,6740,6580,31.78,6740,322.94
1387,6680,6680,022100,20180823,6680,6560,6.28,6570,213.03
1388,6630,6630,022100,20180824,6670,6550,8.67,6640,255.31
1389,6610,6610,022100,20180827,6660,6540,5.8,6600,374.61
1390,6680,6680,022100,20180828,6810,6670,3.47,6680,486.04
1391,6700,6700,022100,20180829,6740,6650,9.79,6680,279.24
1392,6660,6660,022100,20180830,6780,6640,1.51,6690,318.38
1393,6670,6670,022100,20180831,6720,6570,12.38,6660,330.91
1394,6670,6670,022100,20180903,6690,6640,4.78,6660,211.35
1395,7360,7360,022100,20180904,7390,6670,28.39,6730,3857.83
1396,7300,7300,022100,20180905,7570,7250,46.3,7410,2058.01
1397,7340,7340,022100,20180906,7440,7200,16.03,7360,854.19
1398,7360,7360,022100,20180907,7460,7160,7.84,7220,925.27
1399,7320,7320,022100,20180910,7390,7260,12.03,7370,462.51
1400,7210,7210,022100,20180911,7340,7150,7.41,7310,723.24
1401,7360,7360,022100,20180912,7560,7210,4.78,7250,1560.58
1402,7390,7390,022100,20180913,7470,7340,22.05,7440,706.04
1403,7370,7370,022100,20180914,7450,7260,11.68,7410,451.01
1404,7260,7260,022100,20180917,7400,7190,12.7,7400,416.85
1405,7450,7450,022100,20180918,7540,7170,1.28,7270,1085.32
1406,7370,7370,022100,20180919,7520,7320,46.35,7490,538.82
1407,7190,7190,022100,20180920,7470,7170,20.87,7370,546.25
1408,7420,7420,022100,20180921,7440,7210,4.25,7210,658.75
1409,7670,7670,022100,20180927,7730,7420,11.62,7420,1426.05
1410,7540,7540,022100,20180928,7680,7520,30.54,7660,615.21
1411,7450,7450,022100,20181001,7660,7410,84.56,7540,630.35
1412,7210,7210,022100,20181002,7510,7180,4.44,7460,675.2
1413,7120,7120,022100,20181004,7300,7110,0.86,7210,379.28
1414,7100,7100,022100,20181005,7230,6990,8.36,7100,524.34
1415,7020,7020,022100,20181008,7210,7010,11.83,7080,311.83
1416,6780,6780,022100,20181010,7150,6740,13.19,7060,585.91
1417,6450,6450,022100,20181011,6750,6450,17.78,6500,804.36
1418,6650,6650,022100,20181012,6690,6380,7.67,6380,434.42
1419,6490,6490,022100,20181015,6690,6450,3.13,6650,399.74
1420,6570,6570,022100,20181016,6640,6430,3.08,6430,248.91
1421,6700,6700,022100,20181017,6800,6620,1.68,6800,331.31
1422,6540,6540,022100,20181018,6740,6510,14.25,6740,301.13
1423,6650,6650,022100,20181019,6690,6430,4.57,6440,283.99
1424,6700,6700,022100,20181022,6740,6530,12.99,6650,202.31
1425,6190,6190,022100,20181023,6700,6140,169.67,6660,799.13
1426,5990,5990,022100,20181024,6340,5950,11.85,6280,814.88
1427,5850,5850,022100,20181025,5950,5750,23.03,5770,792.24
1428,5670,5670,022100,20181026,6000,5580,30.14,6000,721.84
1429,5270,5270,022100,20181029,5840,5260,27.22,5630,823.46
1430,5360,5360,022100,20181030,5440,5100,33.72,5120,878.76
1431,5510,5510,022100,20181031,5570,5320,17.89,5410,585.39
1432,5420,5420,022100,20181101,5600,5420,10.62,5560,673.97
1433,5660,5660,022100,20181102,5660,5470,42.35,5520,744.73
1434,5580,5580,022100,20181105,5590,5450,11.02,5590,542.99
1435,5570,5570,022100,20181106,5600,5490,11.86,5590,452.42
1436,5500,5500,022100,20181107,5690,5500,9.51,5650,572.27
1437,5580,5580,022100,20181108,5690,5550,12.89,5600,477.4
1438,5610,5610,022100,20181109,5650,5530,8.65,5640,341.02
1439,5610,5610,022100,20181112,5700,5520,10.72,5530,335.58
1440,5570,5570,022100,20181113,5690,5360,10.5,5480,516.23
1441,5470,5470,022100,20181114,5630,5450,16.91,5630,351.92
1442,5520,5520,022100,20181115,5520,5380,10.45,5470,303.36
1443,5560,5560,022100,20181116,5610,5480,7.53,5610,360.57
1444,5620,5620,022100,20181119,5620,5540,8.98,5560,316.77
1445,5500,5500,022100,20181120,5600,5480,8.75,5540,322.34
1446,5470,5470,022100,20181121,5550,5380,7.43,5450,328.22
1447,5490,5490,022100,20181122,5570,5450,11.96,5470,244.23
1448,5400,5400,022100,20181123,5530,5370,12.81,5530,278.1
1449,5440,5440,022100,20181126,5480,5380,3.9,5380,219.99
1450,5500,5500,022100,20181127,5530,5420,9.76,5470,301.66
1451,5500,5500,022100,20181128,5540,5450,14.68,5520,276.92
1452,5520,5520,022100,20181129,5720,5520,6.68,5560,712.93
1453,5520,5520,022100,20181130,5640,5490,7.83,5550,332.06
1454,5740,5740,022100,20181203,5750,5580,3.51,5600,532.97
1455,5720,5720,022100,20181204,5800,5660,17.8,5790,390.75
1456,5650,5650,022100,20181205,5670,5510,11.99,5520,275.9
1457,5480,5480,022100,20181206,5650,5430,4.96,5640,513.3
1458,5510,5510,022100,20181207,5540,5460,36.63,5480,248.17
1459,5260,5260,022100,20181210,5470,5220,36.15,5370,428.79
1460,5260,5260,022100,20181211,5330,5230,15.13,5270,203.59
1461,5420,5420,022100,20181212,5430,5240,18.95,5250,215.04
1462,5550,5550,022100,20181213,5550,5380,23.09,5420,491.37
1463,5530,5530,022100,20181214,5630,5430,27.53,5630,436.72
1464,5600,5600,022100,20181217,5600,5430,11.46,5560,232.85
1465,5550,5550,022100,20181218,5620,5480,4.89,5550,284.14
1466,5560,5560,022100,20181219,5650,5500,15.42,5550,297.36
1467,5500,5500,022100,20181220,5590,5440,18.93,5540,292.96
1468,5500,5500,022100,20181221,5620,5460,10.2,5500,183.59
1469,5590,5590,022100,20181224,5600,5410,3.8,5510,306.41
1470,5540,5540,022100,20181226,5580,5470,16.04,5480,282.5
1471,5550,5550,022100,20181227,5630,5520,21.57,5580,324.38
1472,5210,5210,022100,20181228,5420,5110,147.0,5400,1607.49
1473,5120,5120,022100,20190102,5360,5120,19.38,5350,584.06
1474,5080,5080,022100,20190103,5200,5030,20.87,5140,467.7
1475,5170,5170,022100,20190104,5170,5000,13.5,5020,332.05
1476,5220,5220,022100,20190107,5270,5170,14.9,5220,276.53
1477,5210,5210,022100,20190108,5250,5130,3.71,5190,364.05
1478,5270,5270,022100,20190109,5290,5180,7.06,5180,256.63
1479,5330,5330,022100,20190110,5330,5230,5.26,5310,241.95
1480,5340,5340,022100,20190111,5380,5280,5.27,5350,293.88
1481,5530,5530,022100,20190114,5550,5350,11.73,5360,604.6
1482,5600,5600,022100,20190115,5630,5530,10.09,5530,417.88
1483,5600,5600,022100,20190116,5690,5580,9.34,5600,421.67
1484,5600,5600,022100,20190117,5660,5520,12.58,5660,258.91
1485,5810,5810,022100,20190118,5890,5600,2.42,5600,713.97
1486,5880,5880,022100,20190121,5940,5760,22.67,5940,534.54
1487,5700,5700,022100,20190122,5860,5680,10.04,5850,348.82
1488,5760,5760,022100,20190123,5850,5640,3.72,5640,318.78
1489,5750,5750,022100,20190124,5770,5700,6.36,5770,222.41
1490,5730,5730,022100,20190125,5780,5700,8.7,5750,404.3
1491,5590,5590,022100,20190128,5690,5550,9.95,5670,787.22
1492,5650,5650,022100,20190129,5670,5570,3.2,5600,411.55
1493,5730,5730,022100,20190130,5750,5610,0.97,5650,261.36
1494,5740,5740,022100,20190131,5840,5660,4.06,5770,388.63
1495,5710,5710,022100,20190201,5780,5670,4.56,5760,187.93
1496,5750,5750,022100,20190207,5770,5650,3.52,5710,268.19
1497,5730,5730,022100,20190208,5730,5660,2.78,5720,243.14
1498,5710,5710,022100,20190211,5750,5670,1.62,5710,213.57
1499,5680,5680,022100,20190212,5750,5650,2.87,5710,239.57
1500,5880,5880,022100,20190213,5910,5690,8.27,5690,717.45
1501,5900,5900,022100,20190214,5930,5790,17.28,5920,359.68
1502,5790,5790,022100,20190215,5920,5750,16.34,5900,370.74
1503,5850,5850,022100,20190218,5890,5770,7.5,5830,250.93
1504,5880,5880,022100,20190219,5970,5840,19.59,5910,490.65
1505,6020,6020,022100,20190220,6060,5860,68.93,5890,899.52
1506,5990,5990,022100,20190221,6100,5920,101.57,6030,518.82
1507,5870,5870,022100,20190222,6020,5800,87.23,5990,561.58
1508,5880,5880,022100,20190225,5970,5870,9.26,5900,241.39
1509,5910,5910,022100,20190226,5960,5870,30.52,5960,320.62
1510,5900,5900,022100,20190227,5950,5800,13.83,5930,233.23
1511,5790,5790,022100,20190228,5970,5780,37.91,5930,481.77
1512,5780,5780,022100,20190304,5910,5770,17.68,5820,434.92
1513,5870,5870,022100,20190305,5910,5720,18.7,5780,326.32
1514,6020,6020,022100,20190306,6030,5850,31.25,5900,748.88
1515,5900,5900,022100,20190307,6020,5820,38.35,5980,436.86
1516,5780,5780,022100,20190308,5890,5730,44.2,5860,507.14
1517,5770,5770,022100,20190311,5810,5680,24.88,5770,314.75
1518,5990,5990,022100,20190312,6070,5770,25.38,5830,716.65
1519,6080,6080,022100,20190313,6150,5970,15.3,6010,764.59
1520,6090,6090,022100,20190314,6270,6090,40.76,6100,725.81
1521,6090,6090,022100,20190315,6150,6010,9.89,6130,475.57
1522,6020,6020,022100,20190318,6240,6020,57.78,6240,463.92
1523,6040,6040,022100,20190319,6170,6040,26.92,6080,391.64
1524,6040,6040,022100,20190319,6170,6040,26.92,6080,391.64
1525,5970,5970,022100,20190320,6130,5910,34.57,6040,582.3
1526,5960,5960,022100,20190321,6060,5870,32.58,5900,370.83
1527,5930,5930,022100,20190322,6030,5920,29.76,6000,219.41
