,adj_prc,cls_prc,code,date,high_prc,low_prc,shtsale_trd_qty,strt_prc,trd_qty
1327,12750,12750,045520,20180528,12800,12350,0.0,12650,83.76
1328,13200,13200,045520,20180529,13500,12600,0.26,12750,131.58
1329,12500,12500,045520,20180530,13300,12500,4.81,13300,115.98
1330,12550,12550,045520,20180531,12900,12350,1.25,12700,47.61
1331,12700,12700,045520,20180601,12850,12500,0.0,12500,38.56
1332,13050,13050,045520,20180604,13100,12700,0.0,12850,62.37
1333,12800,12800,045520,20180605,13250,12700,1.28,13050,81.37
1334,13700,13700,045520,20180607,13800,12850,0.0,12850,189.22
1335,13450,13450,045520,20180608,13900,13150,1.04,13600,91.77
1336,13600,13600,045520,20180611,13750,13100,0.29,13450,51.69
1337,13600,13600,045520,20180612,13700,13350,1.76,13550,63.85
1338,13500,13500,045520,20180614,13950,13450,0.06,13450,82.53
1339,14000,14000,045520,20180615,14050,13400,0.13,13400,89.83
1340,13700,13700,045520,20180618,13950,13450,2.92,13900,114.44
1341,13850,13850,045520,20180619,14100,13450,1.91,13550,119.71
1342,14250,14250,045520,20180620,14400,13700,1.33,13750,117.17
1343,14050,14050,045520,20180621,14350,13750,5.55,14250,75.55
1344,13950,13950,045520,20180622,14100,13550,1.7,13850,61.59
1345,13950,13950,045520,20180625,14050,13750,0.22,13800,43.97
1346,14550,14550,045520,20180626,14650,13650,3.36,13950,153.27
1347,14800,14800,045520,20180627,15150,14450,3.89,14550,149.93
1348,14900,14900,045520,20180628,15000,14600,5.49,14700,80.84
1349,15250,15250,045520,20180629,15450,14800,4.27,14800,145.28
1350,14850,14850,045520,20180702,15600,14800,3.22,15450,86.46
1351,14600,14600,045520,20180703,15200,14200,1.57,14750,93.84
1352,14600,14600,045520,20180704,14800,14300,0.79,14450,28.04
1353,14300,14300,045520,20180705,14650,14050,1.36,14450,72.93
1354,14150,14150,045520,20180706,14700,13600,0.39,14700,47.1
1355,13450,13450,045520,20180709,14150,13400,0.5,13950,83.24
1356,13900,13900,045520,20180710,14000,13400,0.95,13400,59.66
1357,14200,14200,045520,20180711,14350,13750,1.88,13850,38.6
1358,15150,15150,045520,20180712,15200,14000,0.0,14000,86.56
1359,15600,15600,045520,20180713,15750,14850,0.43,15000,167.88
1360,15600,15600,045520,20180716,15700,15200,0.69,15400,51.19
1361,15650,15650,045520,20180717,15950,15300,1.37,15600,100.04
1362,15950,15950,045520,20180718,16350,15600,2.72,15650,135.66
1363,15950,15950,045520,20180719,16300,15450,3.78,15950,105.89
1364,16000,16000,045520,20180720,16000,15450,0.83,15850,58.44
1365,15600,15600,045520,20180723,16100,15300,1.75,16000,78.96
1366,15400,15400,045520,20180724,15900,15400,0.21,15400,50.57
1367,15350,15350,045520,20180725,15600,14700,0.33,15350,76.87
1368,15700,15700,045520,20180726,15700,15100,0.36,15100,60.77
1369,15550,15550,045520,20180727,15800,15100,0.24,15700,70.74
1370,15550,15550,045520,20180730,15700,15300,0.25,15550,18.5
1371,15450,15450,045520,20180731,15800,15350,0.15,15550,14.13
1372,16000,16000,045520,20180801,16000,15400,0.19,15700,58.9
1373,15900,15900,045520,20180802,16150,15700,0.18,16150,41.06
1374,15950,15950,045520,20180803,16000,15750,0.14,15900,21.43
1375,15800,15800,045520,20180806,16100,15650,0.26,15950,35.23
1376,15700,15700,045520,20180807,16000,15650,0.42,16000,13.1
1377,15650,15650,045520,20180808,15900,15450,0.01,15900,23.48
1378,15550,15550,045520,20180809,15750,15300,1.19,15750,28.59
1379,15350,15350,045520,20180810,15550,15300,0.42,15550,13.64
1380,14900,14900,045520,20180813,15350,14700,0.01,15350,66.12
1381,14850,14850,045520,20180814,15600,14700,0.0,14900,48.15
1382,14650,14650,045520,20180816,15250,14300,1.08,14850,78.06
1383,15200,15200,045520,20180817,15300,14400,0.0,14800,70.22
1384,15200,15200,045520,20180820,15300,14950,0.0,15200,41.24
1385,15550,15550,045520,20180821,15550,15050,0.0,15050,30.42
1386,15500,15500,045520,20180822,15850,15400,0.0,15400,33.67
1387,15500,15500,045520,20180823,15800,15350,0.48,15600,36.2
1388,15500,15500,045520,20180824,15700,15350,0.0,15350,19.46
1389,15500,15500,045520,20180827,15750,15250,0.0,15500,45.87
1390,15450,15450,045520,20180828,15650,15300,0.58,15600,21.55
1391,15250,15250,045520,20180829,15550,15100,0.0,15550,34.19
1392,15100,15100,045520,20180830,15300,14900,0.86,15150,49.93
1393,15300,15300,045520,20180831,15450,14950,0.0,15000,20.21
1394,15400,15400,045520,20180903,15500,15250,0.0,15300,13.0
1395,15850,15850,045520,20180904,16000,15150,0.0,15400,55.99
1396,15650,15650,045520,20180905,16050,15600,0.0,15850,50.99
1397,15600,15600,045520,20180906,15750,15400,0.22,15700,31.41
1398,15550,15550,045520,20180907,15700,15400,0.0,15400,16.95
1399,15250,15250,045520,20180910,16500,15250,10.27,16400,309.96
1400,15400,15400,045520,20180911,15600,15100,0.31,15250,43.72
1401,15200,15200,045520,20180912,15500,15100,0.01,15500,51.13
1402,15200,15200,045520,20180913,15450,15000,0.05,15200,37.85
1403,15300,15300,045520,20180914,15400,15100,0.0,15200,36.86
1404,14800,14800,045520,20180917,15350,14600,2.3,15350,122.11
1405,14650,14650,045520,20180918,14950,14450,0.09,14600,60.75
1406,14650,14650,045520,20180919,14800,14500,0.0,14650,37.23
1407,14650,14650,045520,20180920,14850,14600,0.0,14750,25.46
1408,14950,14950,045520,20180921,15100,14650,0.0,14650,32.44
1409,14800,14800,045520,20180927,15050,14700,0.05,14950,21.34
1410,14550,14550,045520,20180928,14800,14500,0.61,14800,41.77
1411,14250,14250,045520,20181001,14650,14200,0.83,14500,39.54
1412,13700,13700,045520,20181002,14350,13500,0.39,14300,62.49
1413,13800,13800,045520,20181004,14100,13650,0.79,13700,37.5
1414,13600,13600,045520,20181005,14050,13550,0.06,13700,40.45
1415,13750,13750,045520,20181008,13900,13400,0.48,13600,14.95
1416,13350,13350,045520,20181010,13850,13200,1.26,13600,33.92
1417,12300,12300,045520,20181011,13050,11900,0.35,12650,143.68
1418,12600,12600,045520,20181012,12650,11850,0.0,11850,101.41
1419,13550,13550,045520,20181015,14000,13050,0.93,13100,176.77
1420,14000,14000,045520,20181016,14300,13800,0.57,13850,124.68
1421,14450,14450,045520,20181017,14650,14000,0.0,14300,102.64
1422,14800,14800,045520,20181018,15000,14350,0.24,14450,105.42
1423,14750,14750,045520,20181019,14850,14350,0.33,14600,45.59
1424,14800,14800,045520,20181022,15100,14650,0.33,14800,38.79
1425,14500,14500,045520,20181023,15000,14450,0.55,14950,68.29
1426,14400,14400,045520,20181024,14850,14050,0.35,14500,76.14
1427,13600,13600,045520,20181025,14300,13450,0.47,13950,105.73
1428,13250,13250,045520,20181026,13850,13000,0.25,13850,59.62
1429,11800,11800,045520,20181029,13400,11750,0.26,13100,153.31
1430,12500,12500,045520,20181030,12700,11300,0.97,11500,154.93
1431,13200,13200,045520,20181031,13200,12350,0.67,13000,88.65
1432,13600,13600,045520,20181101,13700,13100,0.12,13250,63.13
1433,13800,13800,045520,20181102,13950,13450,0.18,13850,73.06
1434,13650,13650,045520,20181105,14100,13450,0.18,14050,106.83
1435,14100,14100,045520,20181106,14250,13800,0.17,13850,142.14
1436,13950,13950,045520,20181107,15350,13450,10.11,14750,477.8
1437,14550,14550,045520,20181108,14700,13900,0.36,14250,151.34
1438,15150,15150,045520,20181109,15200,14500,0.54,14850,248.91
1439,15300,15300,045520,20181112,15900,14950,2.58,15000,336.09
1440,15300,15300,045520,20181113,15450,14700,1.81,14950,120.86
1441,14300,14300,045520,20181114,15500,14200,9.05,15500,353.91
1442,14600,14600,045520,20181115,14600,14000,1.88,14300,88.13
1443,14400,14400,045520,20181116,14900,14400,0.71,14850,85.43
1444,14050,14050,045520,20181119,14550,14000,0.21,14350,88.48
1445,13900,13900,045520,20181120,14050,13650,0.5,13700,80.38
1446,13400,13400,045520,20181121,13700,13100,1.61,13700,124.1
1447,13200,13200,045520,20181122,13500,13100,1.86,13400,50.3
1448,13450,13450,045520,20181123,13850,13200,2.19,13200,98.92
1449,13950,13950,045520,20181126,14050,13550,1.38,13700,93.72
1450,14250,14250,045520,20181127,14800,14000,1.88,14450,196.31
1451,13900,13900,045520,20181128,14400,13800,2.52,14350,82.33
1452,13650,13650,045520,20181129,14000,13650,0.76,13900,54.86
1453,13700,13700,045520,20181130,13950,13600,0.41,13650,33.73
1454,13750,13750,045520,20181203,13950,13450,0.73,13850,59.08
1455,13800,13800,045520,20181204,13850,13600,0.4,13750,43.1
1456,13650,13650,045520,20181205,13650,13350,1.12,13500,47.58
1457,12850,12850,045520,20181206,13600,12700,4.86,13600,138.44
1458,12750,12750,045520,20181207,13300,12450,2.56,13300,98.29
1459,12600,12600,045520,20181210,12750,12400,0.59,12500,40.31
1460,12200,12200,045520,20181211,12750,12200,2.57,12550,82.91
1461,12350,12350,045520,20181212,12450,12000,0.0,12200,90.38
1462,12750,12750,045520,20181213,12800,12050,3.14,12200,85.69
1463,12550,12550,045520,20181214,12850,12400,3.55,12600,46.09
1464,12350,12350,045520,20181217,12900,12250,3.15,12750,111.92
1465,12250,12250,045520,20181218,12350,12100,0.28,12150,103.06
1466,12550,12550,045520,20181219,12750,12200,0.0,12200,113.88
1467,12600,12600,045520,20181220,12850,12300,0.0,12450,74.6
1468,12650,12650,045520,20181221,12850,12500,0.0,12500,82.04
1469,12700,12700,045520,20181224,12750,12400,0.34,12600,37.24
1470,11950,11950,045520,20181226,12500,11850,6.11,12400,143.0
1471,12450,12450,045520,20181227,12750,12050,0.05,12100,73.0
1472,12800,12800,045520,20181228,12800,12450,0.01,12450,49.52
1473,12750,12750,045520,20190102,13050,12550,0.09,12950,42.9
1474,12650,12650,045520,20190103,12850,12550,0.01,12800,29.46
1475,13200,13200,045520,20190104,13800,12400,0.52,12700,204.09
1476,13250,13250,045520,20190107,13550,12900,5.09,13300,118.89
1477,13300,13300,045520,20190108,13350,13100,1.26,13150,43.55
1478,13300,13300,045520,20190109,13450,13150,0.92,13350,54.49
1479,13250,13250,045520,20190110,13350,13100,0.03,13250,34.48
1480,13550,13550,045520,20190111,13700,13250,0.0,13300,74.71
1481,13700,13700,045520,20190114,14400,13600,4.78,14200,191.52
1482,13600,13600,045520,20190115,14150,13500,1.22,13800,114.58
1483,14050,14050,045520,20190116,14050,13450,0.17,13600,175.6
1484,13800,13800,045520,20190117,14000,13600,7.34,14000,94.57
1485,13950,13950,045520,20190118,14000,13650,0.53,13850,84.83
1486,13800,13800,045520,20190121,14050,13800,0.0,14000,64.26
1487,13750,13750,045520,20190122,13900,13650,0.7,13800,37.11
1488,13750,13750,045520,20190123,14350,13450,0.89,13950,229.18
1489,14450,14450,045520,20190124,14500,13650,0.59,13650,275.51
1490,14450,14450,045520,20190125,14600,14100,6.56,14550,115.88
1491,14300,14300,045520,20190128,14450,14150,1.54,14450,70.25
1492,14000,14000,045520,20190129,14250,13900,0.2,14150,69.64
1493,14450,14450,045520,20190130,14550,13850,0.61,14100,130.83
1494,14200,14200,045520,20190131,14550,14150,1.2,14300,44.67
1495,14200,14200,045520,20190201,14300,13950,1.58,14100,34.79
1496,14550,14550,045520,20190207,14800,13300,1.22,14200,203.14
1497,15800,15800,045520,20190208,15850,14450,0.22,14450,542.96
1498,16150,16150,045520,20190211,16550,15500,2.05,16000,446.23
1499,16750,16750,045520,20190212,17300,16200,0.0,16200,413.69
1500,16900,16900,045520,20190213,17050,16400,0.4,16850,175.47
1501,17500,17500,045520,20190214,17500,16350,0.0,16800,180.81
1502,16700,16700,045520,20190215,17500,16700,3.11,17500,126.4
1503,16600,16600,045520,20190218,16950,16450,0.0,16750,100.34
1504,16300,16300,045520,20190219,16600,16000,0.0,16600,200.9
1505,16350,16350,045520,20190220,16550,16300,0.12,16500,81.23
1506,15900,15900,045520,20190221,16500,15850,0.0,16450,162.5
1507,16450,16450,045520,20190222,16450,15700,0.84,16000,131.51
1508,16200,16200,045520,20190225,16700,16100,0.38,16650,109.86
1509,16050,16050,045520,20190226,16350,15900,0.0,16350,70.96
1510,16100,16100,045520,20190227,16250,15900,0.0,16000,56.07
1511,15050,15050,045520,20190228,16050,15000,3.54,16000,206.05
1512,17100,17100,045520,20190304,17150,15800,4.14,15950,566.48
1513,16400,16400,045520,20190305,17800,16150,8.49,17450,1019.9
1514,17100,17100,045520,20190306,18350,16600,40.71,17150,2583.2
1515,17000,17000,045520,20190307,18000,16500,13.39,17250,828.26
1516,18550,18550,045520,20190308,18650,17000,28.17,17100,1461.1
1517,22600,22600,045520,20190311,23400,18600,45.61,19000,5160.5
1518,22950,22950,045520,20190312,23100,21800,10.93,22450,2085.9
1519,23150,23150,045520,20190313,24150,22300,7.51,22750,1525.76
1520,22600,22600,045520,20190314,23900,22150,12.78,23750,860.86
1521,23600,23600,045520,20190315,24600,22450,12.29,22750,1962.6
1522,23400,23400,045520,20190318,23600,22750,16.16,23600,668.21
1523,27300,27300,045520,20190319,28550,23700,9.31,24000,3739.8
1524,27300,27300,045520,20190319,28550,23700,9.31,24000,3739.8
1525,27600,27600,045520,20190320,29000,26450,9.64,27350,1906.08
1526,29000,29000,045520,20190321,30150,27200,7.18,28000,2059.79
1527,31200,31200,045520,20190322,34500,28800,3.93,29900,2057.91
