% Country: China
% Region: China
% Population: NaN
% Max Latitude: 53.5609
% Max Longitude: 134.7739
% Min Latitude: 18.1613
% Min Longitude: 73.5577
% Year, Month, Day, UTC Hour, PM2.5, PM10_mask, Retrospective
2014	5	22	20	42.46	0.00	1
2014	5	22	21	39.19	0.00	1
2014	5	22	22	37.49	0.00	1
2014	5	22	23	36.33	0.00	1
2014	5	23	0	34.41	0.00	1
2014	5	23	1	34.71	0.00	1
2014	5	23	2	35.66	0.00	1
2014	5	23	3	37.05	0.00	1
2014	5	23	4	38.25	0.00	1
2014	5	23	5	41.01	0.00	1
2014	5	23	6	45.16	0.00	1
2014	5	23	7	45.72	0.00	1
2014	5	23	8	42.64	0.00	1
2014	5	23	9	41.38	0.00	1
2014	5	23	10	40.06	0.00	1
2014	5	23	11	41.11	0.00	1
2014	5	23	12	39.77	0.00	1
2014	5	23	13	40.11	0.00	1
2014	5	23	14	39.40	0.00	1
2014	5	23	15	40.27	0.00	1
2014	5	23	16	41.16	0.00	1
2014	5	23	17	40.77	0.00	1
2014	5	23	18	40.82	0.00	1
2014	5	23	19	40.46	0.00	1
2014	5	23	23	37.12	0.00	1
2014	5	24	0	50.55	0.00	1
2014	5	24	1	42.18	0.00	1
2014	5	24	2	44.09	0.00	1
2014	5	24	3	45.94	0.00	1
2014	5	24	4	53.02	0.00	1
2014	5	24	5	56.56	0.00	1
2014	5	24	6	52.85	0.00	1
2014	5	24	7	51.37	0.00	1
2014	5	24	8	51.54	0.00	1
2014	5	24	9	55.83	0.00	1
2014	5	24	10	50.23	0.00	1
2014	5	24	11	44.81	0.00	1
2014	5	24	12	49.16	0.00	1
2014	5	24	13	48.57	0.00	1
2014	5	24	14	52.98	0.00	1
2014	5	24	15	47.03	0.00	1
2014	5	24	16	47.77	0.00	1
2014	5	24	17	50.55	0.00	1
2014	5	24	18	50.95	0.00	1
2014	5	24	19	47.75	0.00	1
2014	5	24	20	47.05	0.00	1
2014	5	24	21	45.80	0.00	1
2014	5	24	22	45.25	0.00	1
2014	5	24	23	42.97	0.00	1
2014	5	25	0	41.16	0.00	1
2014	5	25	1	42.70	0.00	1
2014	5	25	2	45.99	0.00	1
2014	5	25	3	45.61	0.00	1
2014	5	25	4	45.29	0.00	1
2014	5	25	5	45.61	0.00	1
2014	5	25	6	45.28	0.00	1
2014	5	25	7	46.27	0.00	1
2014	5	25	8	47.14	0.00	1
2014	5	25	9	47.76	0.00	1
2014	5	25	10	46.57	0.00	1
2014	5	25	11	45.67	0.00	1
2014	5	25	12	45.86	0.00	1
2014	5	25	13	46.13	0.00	1
2014	5	25	14	46.38	0.00	1
2014	5	25	15	48.35	0.00	1
2014	5	25	16	49.80	0.00	1
2014	5	25	17	50.12	0.00	1
2014	5	25	18	48.51	0.00	1
2014	5	25	19	47.67	0.00	1
2014	5	25	20	47.63	0.00	1
2014	5	25	21	44.80	0.00	1
2014	5	25	22	43.79	0.00	1
2014	5	25	23	43.47	0.00	1
2014	5	26	0	43.86	0.00	1
2014	5	26	1	42.07	0.00	1
2014	5	26	2	41.96	0.00	1
2014	5	26	3	41.79	0.00	1
2014	5	26	4	40.65	0.00	1
2014	5	26	5	42.61	0.00	1
2014	5	26	6	43.90	0.00	1
2014	5	26	7	45.24	0.00	1
2014	5	26	8	43.37	0.00	1
2014	5	26	9	43.70	0.00	1
2014	5	26	10	42.92	0.00	1
2014	5	26	11	43.42	0.00	1
2014	5	26	12	42.96	0.00	1
2014	5	26	13	42.28	0.00	1
2014	5	26	14	41.64	0.00	1
2014	5	26	15	41.83	0.00	1
2014	5	26	16	43.24	0.00	1
2014	5	26	17	46.62	0.00	1
2014	5	26	18	46.88	0.00	1
2014	5	26	19	46.50	0.00	1
2014	5	26	20	43.66	0.00	1
2014	5	26	21	40.80	0.00	1
2014	5	26	22	38.70	0.00	1
2014	5	26	23	37.07	0.00	1
2014	5	27	0	35.78	0.00	1
2014	5	27	1	36.64	0.00	1
2014	5	27	2	38.49	0.00	1
2014	5	27	3	39.69	0.00	1
2014	5	27	4	41.19	0.00	1
2014	5	27	5	42.57	0.00	1
2014	5	27	6	44.66	0.00	1
2014	5	27	7	46.62	0.00	1
2014	5	27	8	47.22	0.00	1
2014	5	27	9	47.90	0.00	1
2014	5	27	10	46.87	0.00	1
2014	5	27	11	45.94	0.00	1
2014	5	27	12	46.00	0.00	1
2014	5	27	13	46.78	0.00	1
2014	5	27	14	46.17	0.00	1
2014	5	27	15	45.93	0.00	1
2014	5	27	16	46.94	0.00	1
2014	5	27	17	48.42	0.00	1
2014	5	27	18	48.34	0.00	1
2014	5	27	19	46.19	0.00	1
2014	5	27	20	42.93	0.00	1
2014	5	27	21	41.74	0.00	1
2014	5	27	22	40.59	0.00	1
2014	5	27	23	39.18	0.00	1
2014	5	28	0	38.93	0.00	1
2014	5	28	1	39.02	0.00	1
2014	5	28	2	41.36	0.00	1
2014	5	28	3	41.90	0.00	1
2014	5	28	4	43.69	0.00	1
2014	5	28	5	44.82	0.00	1
2014	5	28	6	45.70	0.00	1
2014	5	28	7	46.61	0.00	1
2014	5	28	8	46.63	0.00	1
2014	5	28	9	47.34	0.00	1
2014	5	28	10	45.36	0.00	1
2014	5	28	11	44.64	0.00	1
2014	5	28	12	43.03	0.00	1
2014	5	28	13	42.06	0.00	1
2014	5	28	14	41.85	0.00	1
2014	5	28	15	44.27	0.00	1
2014	5	28	16	48.12	0.00	1
2014	5	28	17	51.49	0.00	1
2014	5	28	18	52.71	0.00	1
2014	5	28	19	51.01	0.00	1
2014	5	28	20	45.91	0.00	1
2014	5	28	21	41.61	0.00	1
2014	5	28	22	38.76	0.00	1
2014	5	28	23	36.90	0.00	1
2014	5	29	0	35.75	0.00	1
2014	5	29	1	36.53	0.00	1
2014	5	29	2	35.24	0.00	1
2014	5	29	3	38.31	0.00	1
2014	5	29	4	39.72	0.00	1
2014	5	29	5	43.31	0.00	1
2014	5	29	6	43.29	0.00	1
2014	5	29	7	44.59	0.00	1
2014	5	29	8	44.50	0.00	1
2014	5	29	9	43.20	0.00	1
2014	5	29	10	43.16	0.00	1
2014	5	29	11	43.59	0.00	1
2014	5	29	12	44.97	0.00	1
2014	5	29	13	44.19	0.00	1
2014	5	29	14	46.43	0.00	1
2014	5	29	15	48.07	0.00	1
2014	5	29	16	48.96	0.00	1
2014	5	29	17	50.89	0.00	1
2014	5	29	18	48.69	0.00	1
2014	5	29	19	47.27	0.00	1
2014	5	29	20	45.94	0.00	1
2014	5	29	21	45.02	0.00	1
2014	5	29	22	43.07	0.00	1
2014	5	29	23	40.49	0.00	1
2014	5	30	0	39.70	0.00	1
2014	5	30	1	39.30	0.00	1
2014	5	30	2	38.22	0.00	1
2014	5	30	3	39.22	0.00	1
2014	5	30	4	41.71	0.00	1
2014	5	30	5	43.91	0.00	1
2014	5	30	6	46.16	0.00	1
2014	5	30	7	48.99	0.00	1
2014	5	30	8	50.75	0.00	1
2014	5	30	9	48.09	0.00	1
2014	5	30	10	46.52	0.00	1
2014	5	30	11	46.95	0.00	1
2014	5	30	12	47.06	0.00	1
2014	5	30	13	46.95	0.00	1
2014	5	30	14	46.02	0.00	1
2014	5	30	15	46.70	0.00	1
2014	5	30	16	49.48	0.00	1
2014	5	30	17	50.80	0.00	1
2014	5	30	18	51.13	0.00	1
2014	5	30	19	48.25	0.00	1
2014	5	30	20	46.05	0.00	1
2014	5	30	21	43.09	0.00	1
2014	5	30	22	41.56	0.00	1
2014	5	30	23	39.49	0.00	1
2014	5	31	0	39.43	0.00	1
2014	5	31	1	38.41	0.00	1
2014	5	31	2	39.48	0.00	1
2014	5	31	3	39.89	0.00	1
2014	5	31	4	41.74	0.00	1
2014	5	31	5	44.79	0.00	1
2014	5	31	6	46.67	0.00	1
2014	5	31	7	47.78	0.00	1
2014	5	31	8	50.55	0.00	1
2014	5	31	9	49.55	0.00	1
2014	5	31	10	47.22	0.00	1
2014	5	31	11	47.07	0.00	1
2014	5	31	12	47.47	0.00	1
2014	5	31	13	48.02	0.00	1
2014	5	31	14	47.95	0.00	1
2014	5	31	15	47.94	0.00	1
2014	5	31	16	49.74	0.00	1
2014	5	31	17	51.53	0.00	1
2014	5	31	18	50.61	0.00	1
2014	5	31	19	47.21	0.00	1
2014	5	31	20	46.29	0.00	1
2014	5	31	21	46.83	0.00	1
2014	5	31	22	44.16	0.00	1
2014	5	31	23	40.76	0.00	1
2014	5	31	0	39.67	0.00	1
2014	6	1	0	44.64	1.00	1
2014	6	1	1	41.33	0.00	1
2014	6	1	2	41.07	0.00	1
2014	6	1	3	41.45	0.00	1
2014	6	1	4	43.58	0.00	1
2014	6	1	5	47.37	0.00	1
2014	6	1	6	48.88	0.00	1
2014	6	1	7	48.48	0.00	1
2014	6	1	8	49.52	0.00	1
2014	6	1	9	50.64	0.00	1
2014	6	1	10	67.16	0.00	1
2014	6	1	11	63.46	0.00	1
2014	6	1	12	67.43	0.00	1
2014	6	1	13	66.20	0.00	1
2014	6	1	14	60.62	0.00	1
2014	6	1	15	54.48	0.00	1
2014	6	1	16	56.55	0.00	1
2014	6	1	17	52.42	0.00	1
2014	6	1	18	50.38	0.00	1
2014	6	1	19	48.10	0.00	1
2014	6	1	20	45.35	0.00	1
2014	6	1	21	42.95	0.00	1
2014	6	1	22	42.29	0.00	1
2014	6	1	23	42.46	0.00	1
2014	6	2	0	41.31	0.00	1
2014	6	2	1	40.92	0.00	1
2014	6	2	2	43.93	0.00	1
2014	6	2	3	44.94	0.00	1
2014	6	2	4	45.56	0.00	1
2014	6	2	5	47.15	0.00	1
2014	6	2	6	47.61	0.00	1
2014	6	2	7	49.32	0.00	1
2014	6	2	8	48.28	0.00	1
2014	6	2	9	47.10	0.00	1
2014	6	2	10	46.95	0.00	1
2014	6	2	11	49.05	0.00	1
2014	6	2	12	49.33	0.00	1
2014	6	2	13	49.57	0.00	1
2014	6	2	14	47.52	0.00	1
2014	6	2	15	47.86	0.00	1
2014	6	2	16	47.94	0.00	1
2014	6	2	17	47.78	0.00	1
2014	6	2	18	45.36	0.00	1
2014	6	2	19	45.07	0.00	1
2014	6	2	20	43.90	0.00	1
2014	6	2	21	44.34	0.00	1
2014	6	2	22	45.09	0.00	1
2014	6	2	23	43.82	0.00	1
2014	6	3	0	42.54	0.00	1
2014	6	3	1	42.37	0.00	1
2014	6	3	2	41.51	0.00	1
2014	6	3	3	42.38	0.00	1
2014	6	3	4	42.56	0.00	1
2014	6	3	5	44.59	0.00	1
2014	6	3	6	47.94	0.00	1
2014	6	3	7	48.03	0.00	1
2014	6	3	8	46.48	0.00	1
2014	6	3	9	44.08	0.00	1
2014	6	3	10	42.12	0.00	1
2014	6	3	11	42.72	0.00	1
2014	6	3	12	43.32	0.00	1
2014	6	3	13	40.48	0.00	1
2014	6	3	14	40.35	0.00	1
2014	6	3	15	39.52	0.00	1
2014	6	3	16	38.73	0.00	1
2014	6	3	17	36.97	0.00	1
2014	6	3	18	37.92	0.00	1
2014	6	3	19	37.81	0.00	1
2014	6	3	20	35.46	0.00	1
2014	6	3	21	34.45	0.00	1
2014	6	3	22	34.51	0.00	1
2014	6	3	23	34.52	0.00	1
2014	6	4	0	36.29	0.00	1
2014	6	4	1	35.51	0.00	1
2014	6	4	2	35.61	0.00	1
2014	6	4	3	37.46	0.00	1
2014	6	4	4	37.25	0.00	1
2014	6	4	5	36.28	0.00	1
2014	6	4	6	38.43	0.00	1
2014	6	4	7	37.87	0.00	1
2014	6	4	8	39.03	0.00	1
2014	6	4	9	39.09	0.00	1
2014	6	4	10	38.52	0.00	1
2014	6	4	11	38.81	0.00	1
2014	6	4	12	37.47	0.00	1
2014	6	4	13	38.10	0.00	1
2014	6	4	14	39.11	0.00	1
2014	6	4	15	41.27	0.00	1
2014	6	4	16	39.77	0.00	1
2014	6	4	17	39.68	0.00	1
2014	6	4	18	40.15	0.00	1
2014	6	4	19	38.43	0.00	1
2014	6	4	20	35.74	0.00	1
2014	6	4	21	35.33	0.00	1
2014	6	4	22	34.16	0.00	1
2014	6	4	23	33.47	0.00	1
2014	6	5	0	32.99	0.00	1
2014	6	5	1	32.91	0.00	1
2014	6	5	2	31.73	0.00	1
2014	6	5	3	33.32	0.00	1
2014	6	5	4	34.87	0.00	1
2014	6	5	5	35.63	0.00	1
2014	6	5	6	37.90	0.00	1
2014	6	5	7	40.47	0.00	1
2014	6	5	8	40.65	0.00	1
2014	6	5	9	38.45	0.00	1
2014	6	5	10	38.80	0.00	1
2014	6	5	11	38.87	0.00	1
2014	6	5	12	42.47	0.00	1
2014	6	5	13	40.37	0.00	1
2014	6	5	14	40.15	0.00	1
2014	6	5	15	40.12	0.00	1
2014	6	5	16	43.66	0.00	1
2014	6	5	17	44.28	0.00	1
2014	6	5	18	44.62	0.00	1
2014	6	5	19	42.16	0.00	1
2014	6	5	20	40.33	0.00	1
2014	6	5	21	38.63	0.00	1
2014	6	5	22	38.30	0.00	1
2014	6	5	23	37.66	0.00	1
2014	6	6	0	35.62	0.00	1
2014	6	6	1	36.45	0.00	1
2014	6	6	2	36.34	0.00	1
2014	6	6	3	36.24	0.00	1
2014	6	6	4	36.53	0.00	1
2014	6	6	5	37.59	0.00	1
2014	6	6	6	39.58	0.00	1
2014	6	6	7	39.44	0.00	1
2014	6	6	8	39.78	0.00	1
2014	6	6	9	40.27	0.00	1
2014	6	6	10	41.71	0.00	1
2014	6	6	11	41.56	0.00	1
2014	6	6	12	41.95	0.00	1
2014	6	6	13	41.06	0.00	1
2014	6	6	14	40.65	0.00	1
2014	6	6	15	41.48	0.00	1
2014	6	6	16	45.05	0.00	1
2014	6	6	17	45.27	0.00	1
2014	6	6	18	45.12	0.00	1
2014	6	6	19	41.18	0.00	1
2014	6	6	20	40.90	0.00	1
2014	6	6	21	38.29	0.00	1
2014	6	6	22	35.56	0.00	1
2014	6	6	23	33.73	0.00	1
2014	6	7	0	33.80	0.00	1
2014	6	7	1	33.02	0.00	1
2014	6	7	2	32.96	0.00	1
2014	6	7	3	34.80	0.00	1
2014	6	7	4	34.55	0.00	1
2014	6	7	5	36.64	0.00	1
2014	6	7	6	39.20	0.00	1
2014	6	7	7	41.02	0.00	1
2014	6	7	8	41.14	0.00	1
2014	6	7	9	40.67	0.00	1
2014	6	7	10	38.51	0.00	1
2014	6	7	11	37.08	0.00	1
2014	6	7	12	35.81	0.00	1
2014	6	7	13	37.98	0.00	1
2014	6	7	14	39.63	0.00	1
2014	6	7	15	38.20	0.00	1
2014	6	7	16	38.58	0.00	1
2014	6	7	17	37.80	0.00	1
2014	6	7	18	39.12	0.00	1
2014	6	7	19	38.10	0.00	1
2014	6	7	20	37.16	0.00	1
2014	6	7	21	35.70	0.00	1
2014	6	7	22	34.13	0.00	1
2014	6	7	23	33.74	0.00	1
2014	6	8	0	32.06	0.00	1
2014	6	8	1	32.70	0.00	1
2014	6	8	2	34.82	0.00	1
2014	6	8	3	33.53	0.00	1
2014	6	8	4	34.66	0.00	1
2014	6	8	5	38.54	0.00	1
2014	6	8	6	40.79	0.00	1
2014	6	8	7	40.13	0.00	1
2014	6	8	8	42.03	0.00	1
2014	6	8	9	40.82	0.00	1
2014	6	8	10	41.26	0.00	1
2014	6	8	11	40.12	0.00	1
2014	6	8	12	40.41	0.00	1
2014	6	8	13	41.10	0.00	1
2014	6	8	14	41.01	0.00	1
2014	6	8	15	42.72	0.00	1
2014	6	8	16	44.56	0.00	1
2014	6	8	17	45.74	0.00	1
2014	6	8	18	46.69	0.00	1
2014	6	8	19	46.22	0.00	1
2014	6	8	20	43.83	0.00	1
2014	6	8	21	41.33	0.00	1
2014	6	8	22	40.15	0.00	1
2014	6	8	23	38.89	0.00	1
2014	6	9	0	38.49	0.00	1
2014	6	9	1	36.64	0.00	1
2014	6	9	2	35.69	0.00	1
2014	6	9	3	35.66	0.00	1
2014	6	9	4	37.02	0.00	1
2014	6	9	5	38.94	0.00	1
2014	6	9	6	39.90	0.00	1
2014	6	9	7	40.82	0.00	1
2014	6	9	8	41.08	0.00	1
2014	6	9	9	41.29	0.00	1
2014	6	9	10	40.04	0.00	1
2014	6	9	11	40.02	0.00	1
2014	6	9	12	38.96	0.00	1
2014	6	9	13	38.19	0.00	1
2014	6	9	14	39.04	0.00	1
2014	6	9	15	39.84	0.00	1
2014	6	9	16	40.50	0.00	1
2014	6	9	17	41.06	0.00	1
2014	6	9	18	43.07	0.00	1
2014	6	9	19	40.67	0.00	1
2014	6	9	20	38.16	0.00	1
2014	6	9	21	35.43	0.00	1
2014	6	9	22	35.61	0.00	1
2014	6	9	23	34.61	0.00	1
2014	6	10	0	33.60	0.00	1
2014	6	10	1	33.99	0.00	1
2014	6	10	2	33.38	0.00	1
2014	6	10	3	34.19	0.00	1
2014	6	10	4	36.17	0.00	1
2014	6	10	5	37.33	0.00	1
2014	6	10	6	38.13	0.00	1
2014	6	10	7	38.12	0.00	1
2014	6	10	8	38.54	0.00	1
2014	6	10	9	38.34	0.00	1
2014	6	10	10	36.80	0.00	1
2014	6	10	11	36.54	0.00	1
2014	6	10	12	35.65	0.00	1
2014	6	10	13	37.09	0.00	1
2014	6	10	14	37.85	0.00	1
2014	6	10	15	37.26	0.00	1
2014	6	10	16	38.03	0.00	1
2014	6	10	17	38.27	0.00	1
2014	6	10	18	38.54	0.00	1
2014	6	10	19	38.48	0.00	1
2014	6	10	20	38.02	0.00	1
2014	6	10	21	37.08	0.00	1
2014	6	10	22	36.58	0.00	1
2014	6	10	23	36.60	0.00	1
2014	6	11	0	35.67	0.00	1
2014	6	11	1	34.80	0.00	1
2014	6	11	2	34.48	0.00	1
2014	6	11	3	35.20	0.00	1
2014	6	11	4	36.42	0.00	1
2014	6	11	5	38.20	0.00	1
2014	6	11	6	39.91	0.00	1
2014	6	11	7	41.38	0.00	1
2014	6	11	8	42.66	0.00	1
2014	6	11	9	43.62	0.00	1
2014	6	11	10	44.23	0.00	1
2014	6	11	11	43.28	0.00	1
2014	6	11	12	43.20	0.00	1
2014	6	11	13	41.36	0.00	1
2014	6	11	14	40.62	0.00	1
2014	6	11	15	40.73	0.00	1
2014	6	11	16	40.96	0.00	1
2014	6	11	17	41.05	0.00	1
2014	6	11	18	41.10	0.00	1
2014	6	11	19	40.25	0.00	1
2014	6	11	20	38.99	0.00	1
2014	6	11	21	37.90	0.00	1
2014	6	11	22	35.69	0.00	1
2014	6	11	23	35.18	0.00	1
2014	6	12	0	34.76	0.00	1
2014	6	12	1	35.12	0.00	1
2014	6	12	2	34.95	0.00	1
2014	6	12	3	35.11	0.00	1
2014	6	12	4	36.45	0.00	1
2014	6	12	5	37.55	0.00	1
2014	6	12	6	38.22	0.00	1
2014	6	12	7	38.99	0.00	1
2014	6	12	8	40.36	0.00	1
2014	6	12	9	40.59	0.00	1
2014	6	12	10	40.62	0.00	1
2014	6	12	11	41.55	0.00	1
2014	6	12	12	41.96	0.00	1
2014	6	12	13	43.36	0.00	1
2014	6	12	14	43.46	0.00	1
2014	6	12	15	42.40	0.00	1
2014	6	12	16	42.97	0.00	1
2014	6	12	17	44.49	0.00	1
2014	6	12	18	44.25	0.00	1
2014	6	12	19	42.31	0.00	1
2014	6	12	20	40.21	0.00	1
2014	6	12	21	38.24	0.00	1
2014	6	12	22	36.83	0.00	1
2014	6	12	23	37.06	0.00	1
2014	6	13	0	36.71	0.00	1
2014	6	13	1	36.10	0.00	1
2014	6	13	2	39.34	0.00	1
2014	6	13	3	38.98	0.00	1
2014	6	13	4	40.55	0.00	1
2014	6	13	5	41.79	0.00	1
2014	6	13	6	43.03	0.00	1
2014	6	13	7	43.33	0.00	1
2014	6	13	8	43.99	0.00	1
2014	6	13	9	44.85	0.00	1
2014	6	13	10	44.93	0.00	1
2014	6	13	11	45.12	0.00	1
2014	6	13	12	46.14	0.00	1
2014	6	13	13	46.69	0.00	1
2014	6	13	14	48.06	0.00	1
2014	6	13	15	49.52	0.00	1
2014	6	13	16	50.10	0.00	1
2014	6	13	17	49.21	0.00	1
2014	6	13	18	46.98	0.00	1
2014	6	13	19	46.94	0.00	1
2014	6	13	20	46.04	0.00	1
2014	6	13	21	42.02	0.00	1
2014	6	13	22	40.28	0.00	1
2014	6	13	23	39.03	0.00	1
2014	6	14	0	38.21	0.00	1
2014	6	14	1	38.68	0.00	1
2014	6	14	2	38.25	0.00	1
2014	6	14	3	40.38	0.00	1
2014	6	14	4	41.36	0.00	1
2014	6	14	5	41.21	0.00	1
2014	6	14	6	43.13	0.00	1
2014	6	14	7	43.42	0.00	1
2014	6	14	8	43.88	0.00	1
2014	6	14	9	47.42	0.00	1
2014	6	14	10	46.29	0.00	1
2014	6	14	11	45.93	0.00	1
2014	6	14	12	44.28	0.00	1
2014	6	14	13	44.31	0.00	1
2014	6	14	14	44.41	0.00	1
2014	6	14	15	45.73	0.00	1
2014	6	14	16	49.58	0.00	1
2014	6	14	17	52.24	0.00	1
2014	6	14	18	52.56	0.00	1
2014	6	14	19	50.74	0.00	1
2014	6	14	20	48.58	0.00	1
2014	6	14	21	43.89	0.00	1
2014	6	14	22	40.79	0.00	1
2014	6	14	23	38.51	0.00	1
2014	6	15	0	38.89	0.00	1
2014	6	15	1	38.23	0.00	1
2014	6	15	2	38.38	0.00	1
2014	6	15	3	40.10	0.00	1
2014	6	15	4	45.17	0.00	1
2014	6	15	5	41.69	0.00	1
2014	6	15	6	43.92	0.00	1
